id_eco,Year,"GDP per capita, PPP (constant 2017 international $)",minimumWageByCountry_annualMinimalWageEarnings,minimumWageByCountry_hourlyMinimalWageEarnings,AcessToElectricity,id_country
4796,2017,58201.527,21310.0,10.93,,191.0
4797,2018,58898.06,21310.0,10.93,,191.0
4798,2019,60076.01,21310.0,10.93,,191.0
4799,2020,56364.215,21310.0,10.93,,191.0
4800,2021,61609.01,21310.0,10.93,,191.0
4801,2001,2401.268,,,,192.0
4802,2002,2422.6067,,,53.3268165588379,192.0
4803,2003,2556.578,,,54.1145286560059,192.0
4804,2004,2580.976,,,54.9020156860352,192.0
4805,2005,2683.9097,,,55.6953468322754,192.0
4806,2006,2850.5513,,,56.5005874633789,192.0
4807,2007,2882.6885,,,57.3237915039063,192.0
4808,2008,2989.0518,,,58.1695175170898,192.0
4809,2009,3016.2751,,,56.9,192.0
4810,2010,2992.595,,,59.9210472106934,192.0
4811,2011,2988.3445,,,60.8208427429199,192.0
4812,2012,3013.4429,,,57.9,192.0
4813,2013,3105.0566,,,62.6534805297852,192.0
4814,2014,3195.712,,,68.6,192.0
4815,2015,3186.3984,,,64.5101470947266,192.0
4816,2016,3293.9004,,,65.4404830932617,192.0
4817,2017,3373.2642,,,,192.0
4818,2018,3465.8398,,,,192.0
4819,2019,3482.0247,,,,192.0
4820,2020,3507.3613,,,,192.0
4821,2021,3502.4353,,,,192.0
4822,2022,3438.8599,,,,192.0
4823,1990,42163.8,12800.0,5.13,,193.0
4824,1991,46600.53,12800.0,5.13,,193.0
4825,1992,46700.363,12800.0,5.13,,193.0
4826,1993,44604.883,12800.0,5.13,,193.0
4827,1994,43581.637,12800.0,5.13,,193.0
4828,1995,42468.67,12800.0,5.13,,193.0
4829,1996,42417.816,12800.0,5.13,,193.0
4830,1997,41750.117,12800.0,5.13,,193.0
4831,1998,41837.168,12800.0,5.13,,193.0
4832,1999,39233.46,12800.0,5.13,,193.0
4833,2000,40406.332,12800.0,5.13,,193.0
4834,2001,38943.785,12800.0,5.13,,193.0
4835,2002,36946.75,12800.0,5.13,,193.0
4836,2003,40163.96,12800.0,5.13,,193.0
4837,2004,42424.047,12800.0,5.13,100,193.0
4838,2005,43437.867,12800.0,5.13,100,193.0
4839,2006,42916.055,12800.0,5.13,100,193.0
4840,2007,42024.664,12800.0,5.13,100,193.0
4841,2008,42963.05,12800.0,5.13,100,193.0
4842,2009,40532.45,12800.0,5.13,100,193.0
4843,2010,41231.566,12800.0,5.13,100,193.0
4844,2011,44642.758,12800.0,5.13,100,193.0
4845,2012,46041.664,12800.0,5.13,100,193.0
4846,2013,46359.844,12800.0,5.13,100,193.0
4847,2014,47261.684,12800.0,5.13,100,193.0
4848,2015,48535.16,12800.0,5.13,100,193.0
4849,2016,48691.27,12800.0,5.13,100,193.0
4850,2017,47551.86,12800.0,5.13,,193.0
4851,2018,47714.113,12800.0,5.13,,193.0
4852,2019,47024.543,12800.0,5.13,,193.0
4853,2020,44770.91,12800.0,5.13,,193.0
4854,2021,46768.434,12800.0,5.13,,193.0
4855,2022,50188.297,12800.0,5.13,,193.0
4856,1990,2469.6033,686.0,0.33,,194.0
4857,1991,2463.9236,686.0,0.33,,194.0
4858,1992,2427.5107,686.0,0.33,,194.0
4859,1993,2393.8767,686.0,0.33,,194.0
4860,1994,2330.0718,686.0,0.33,,194.0
4861,1995,2396.0945,686.0,0.33,,194.0
4862,1996,2386.2417,686.0,0.33,,194.0
4863,1997,2402.3809,686.0,0.33,,194.0
4864,1998,2486.4026,686.0,0.33,,194.0
4865,1999,2582.1206,686.0,0.33,,194.0
4866,2000,2620.098,686.0,0.33,,194.0
4867,2001,2668.7659,686.0,0.33,,194.0
4868,2002,2606.8772,686.0,0.33,36.8,194.0
4869,2003,2685.8152,686.0,0.33,44.1986808776855,194.0
4870,2004,2741.124,686.0,0.33,36.8,194.0
4871,2005,2787.5269,686.0,0.33,47.1,194.0
4872,2006,2779.2239,686.0,0.33,49.9,194.0
4873,2007,2783.537,686.0,0.33,49.7807388305664,194.0
4874,2008,2811.4758,686.0,0.33,51.2196617126465,194.0
4875,2009,2812.549,686.0,0.33,53.5,194.0
4876,2010,2830.1533,686.0,0.33,54.1575889587402,194.0
4877,2011,2790.8975,686.0,0.33,56.5,194.0
4878,2012,2824.533,686.0,0.33,57.1555976867676,194.0
4879,2013,2815.2815,686.0,0.33,57,194.0
4880,2014,2910.2888,686.0,0.33,61,194.0
4881,2015,3012.3833,686.0,0.33,60.5,194.0
4882,2016,3118.0244,686.0,0.33,64.5,194.0
4883,2017,3259.1926,686.0,0.33,,194.0
4884,2018,3368.8586,686.0,0.33,,194.0
4885,2019,3430.484,686.0,0.33,,194.0
4886,2020,3384.442,686.0,0.33,,194.0
4887,2021,3511.6375,686.0,0.33,,194.0
4888,2022,3564.6282,686.0,0.33,,194.0
4889,1995,7752.2417,3610.0,1.74,,195.0
4890,1996,8246.027,3610.0,1.74,,195.0
4891,1997,8865.129,3610.0,1.74,,195.0
4892,1998,9196.113,3610.0,1.74,,195.0
4893,1999,8359.662,3610.0,1.74,,195.0
4894,2000,8900.655,3610.0,1.74,,195.0
4895,2001,9529.283,3610.0,1.74,,195.0
4896,2002,10146.635,3610.0,1.74,100,195.0
4897,2003,10614.401,3610.0,1.74,99.7333068847656,195.0
4898,2004,11599.725,3610.0,1.74,99.6874389648438,195.0
4899,2005,12278.062,3610.0,1.74,99.6907216494846,195.0
4900,2006,12956.043,3610.0,1.74,99.6238250732422,195.0
4901,2007,13846.378,3610.0,1.74,99.6210174560547,195.0
4902,2008,14691.882,3610.0,1.74,99.6210174560547,195.0
4903,2009,14347.955,3610.0,1.74,99.642448425293,195.0
4904,2010,14511.063,3610.0,1.74,99.7183979974969,195.0
4905,2011,14923.905,3610.0,1.74,99.7445831298828,195.0
4906,2012,14894.299,3610.0,1.74,99.8149719238281,195.0
4907,2013,15399.89,3610.0,1.74,99.8872680664063,195.0
4908,2014,15226.426,3610.0,1.74,99.6607979324826,195.0
4909,2015,15578.311,3610.0,1.74,99.9827423095703,195.0
4910,2016,16182.934,3610.0,1.74,100,195.0
4911,2017,16611.13,3610.0,1.74,,195.0
4912,2018,17452.916,3610.0,1.74,,195.0
4913,2019,18306.904,3610.0,1.74,,195.0
4914,2020,18262.799,3610.0,1.74,,195.0
4915,2021,19860.31,3610.0,1.74,,195.0
4916,2022,20885.889,3610.0,1.74,,195.0
4917,1990,15538.385,3282.0,1.58,,196.0
4918,1991,15756.042,3282.0,1.58,,196.0
4919,1992,16808.914,3282.0,1.58,,196.0
4920,1993,17664.582,3282.0,1.58,,196.0
4921,1994,16780.818,3282.0,1.58,,196.0
4922,1995,16616.121,3282.0,1.58,,196.0
4923,1996,18011.186,3282.0,1.58,,196.0
4924,1997,19971.666,3282.0,1.58,,196.0
4925,1998,20068.123,3282.0,1.58,,196.0
4926,1999,20046.16,3282.0,1.58,,196.0
4927,2000,20713.04,3282.0,1.58,,196.0
4928,2001,20224.912,3282.0,1.58,,196.0
4929,2002,19853.824,3282.0,1.58,96.1,196.0
4930,2003,18897.629,3282.0,1.58,94.923469543457,196.0
4931,2004,18427.076,3282.0,1.58,95.2510604858398,196.0
4932,2005,19993.729,3282.0,1.58,95.5844879150391,196.0
4933,2006,21423.947,3282.0,1.58,99,196.0
4934,2007,23206.775,3282.0,1.58,96.2931365966797,196.0
4935,2008,22074.951,3282.0,1.58,96.6789627075195,196.0
4936,2009,21443.293,3282.0,1.58,97.085823059082,196.0
4937,2010,21792.256,3282.0,1.58,97,196.0
4938,2011,24500.29,3282.0,1.58,97.9505996704102,196.0
4939,2012,25015.807,3282.0,1.58,98.4092712402344,196.0
4940,2013,24865.928,3282.0,1.58,98,196.0
4941,2014,25477.037,3282.0,1.58,99.2988891601563,196.0
4942,2015,25960.328,3282.0,1.58,99.6783218383789,196.0
4943,2016,26923.008,3282.0,1.58,100,196.0
4944,2017,27336.607,3282.0,1.58,,196.0
4945,2018,28080.635,3282.0,1.58,,196.0
4946,2019,29189.785,3282.0,1.58,,196.0
4947,2020,26704.926,3282.0,1.58,,196.0
4948,2021,27928.373,3282.0,1.58,,196.0
4949,2022,25205.736,3282.0,1.58,,196.0
4950,1990,1433.1187,575.0,0.28,,197.0
4951,1991,1449.1417,575.0,0.28,,197.0
4952,1992,1194.5177,575.0,0.28,,197.0
4953,1993,1212.5936,575.0,0.28,,197.0
4954,1994,1183.6716,575.0,0.28,,197.0
4955,1995,1086.6649,575.0,0.28,,197.0
4956,1996,1099.817,575.0,0.28,,197.0
4957,1997,1021.63025,575.0,0.28,,197.0
4958,1998,1029.3633,575.0,0.28,,197.0
4959,1999,1003.3143,575.0,0.28,,197.0
4960,2000,1044.6364,575.0,0.28,,197.0
4961,2001,923.354,575.0,0.28,,197.0
4962,2002,1103.9404,575.0,0.28,11.7150239944458,197.0
4963,2003,1161.0211,575.0,0.28,12.0081205368042,197.0
4964,2004,1195.4856,575.0,0.28,16.8,197.0
4965,2005,1214.6039,575.0,0.28,11.3324855164618,197.0
4966,2006,1239.0608,575.0,0.28,12.9103374481201,197.0
4967,2007,1308.7482,575.0,0.28,13.2389297485352,197.0
4968,2008,1345.5233,575.0,0.28,12.1,197.0
4969,2009,1351.2194,575.0,0.28,13.9621810913086,197.0
4970,2010,1401.3158,575.0,0.28,11.4621730735475,197.0
4971,2011,1446.0627,575.0,0.28,14.2,197.0
4972,2012,1622.6504,575.0,0.28,15.1747264862061,197.0
4973,2013,1914.9652,575.0,0.28,13.5,197.0
4974,2014,1952.9703,575.0,0.28,16.0331554412842,197.0
4975,2015,1515.8308,575.0,0.28,16.468376159668,197.0
4976,2016,1573.5012,575.0,0.28,20.3,197.0
4977,2017,1593.5154,575.0,0.28,,197.0
4978,2018,1610.3232,575.0,0.28,,197.0
4979,2019,1655.8433,575.0,0.28,,197.0
4980,2020,1586.355,575.0,0.28,,197.0
4981,2021,1614.8599,575.0,0.28,,197.0
4982,2022,1634.7638,575.0,0.28,,197.0
4983,1990,37326.305,,,,198.0
4984,1991,38705.652,,,,198.0
4985,1992,40054.05,,,,198.0
4986,1993,43528.86,,,,198.0
4987,1994,46865.418,,,,198.0
4988,1995,48725.3,,,,198.0
4989,1996,50280.12,,,,198.0
4990,1997,52663.36,,,,198.0
4991,1998,49789.0,,,,198.0
4992,1999,52217.156,,,,198.0
4993,2000,55959.03,,,,198.0
4994,2001,53886.496,,,,198.0
4995,2002,55491.9,,,100,198.0
4996,2003,58877.613,,,100,198.0
4997,2004,63924.723,,,100,198.0
4998,2005,67039.195,,,100,198.0
4999,2006,70825.8,,,100,198.0
5000,2007,74064.66,,,100,198.0
5001,2008,71534.98,,,100,198.0
5002,2009,69498.54,,,100,198.0
5003,2010,78191.78,,,100,198.0
5004,2011,81337.734,,,100,198.0
5005,2012,82886.78,,,100,198.0
5006,2013,85484.44,,,100,198.0
5007,2014,87702.52,,,100,198.0
5008,2015,89248.125,,,100,198.0
5009,2016,91270.64,,,100,198.0
5010,2017,95334.15,,,,198.0
5011,2018,98280.04,,,,198.0
5012,2019,98455.33,,,,198.0
5013,2020,94910.1,,,,198.0
5014,2021,107741.12,,,,198.0
5015,2022,108036.11,,,,198.0
5016,2009,48472.246,,,100,199.0
5017,2010,50290.688,,,100,199.0
5018,2011,53581.094,,,100,199.0
5019,2012,52436.355,,,100,199.0
5020,2013,50267.18,,,100,199.0
5021,2014,49600.95,,,100,199.0
5022,2015,48195.484,,,100,199.0
5023,2016,47269.09,,,100,199.0
5024,2017,43055.543,,,,199.0
5025,2018,39788.445,,,,199.0
5026,2019,43394.668,,,,199.0
5027,2020,36991.777,,,,199.0
5028,2021,38360.527,,,,199.0
5029,2022,41942.918,,,,199.0
5030,1992,11695.35,9914.0,4.77,,200.0
5031,1993,11872.311,9914.0,4.77,,200.0
5032,1994,12559.462,9914.0,4.77,,200.0
5033,1995,13254.529,9914.0,4.77,,200.0
5034,1996,14102.084,9914.0,4.77,,200.0
5035,1997,14910.196,9914.0,4.77,,200.0
5036,1998,15497.151,9914.0,4.77,,200.0
5037,1999,15464.947,9914.0,4.77,,200.0
5038,2000,15666.544,9914.0,4.77,,200.0
5039,2001,16205.932,9914.0,4.77,,200.0
5040,2002,16942.887,9914.0,4.77,100,200.0
5041,2003,17886.36,9914.0,4.77,100,200.0
5042,2004,18834.393,9914.0,4.77,100,200.0
5043,2005,20079.912,9914.0,4.77,100,200.0
5044,2006,21784.334,9914.0,4.77,100,200.0
5045,2007,24136.975,9914.0,4.77,100,200.0
5046,2008,25460.74,9914.0,4.77,100,200.0
5047,2009,24039.666,9914.0,4.77,100,200.0
5048,2010,25630.426,9914.0,4.77,100,200.0
5049,2011,26281.223,9914.0,4.77,100,200.0
5050,2012,26582.541,9914.0,4.77,100,200.0
5051,2013,26722.01,9914.0,4.77,100,200.0
5052,2014,27416.135,9914.0,4.77,100,200.0
5053,2015,28805.387,9914.0,4.77,100,200.0
5054,2016,29327.516,9914.0,4.77,100,200.0
5055,2017,30142.367,9914.0,4.77,,200.0
5056,2018,31313.82,9914.0,4.77,,200.0
5057,2019,32056.78,9914.0,4.77,,200.0
5058,2020,30960.959,9914.0,4.77,,200.0
5059,2021,32512.695,9914.0,4.77,,200.0
5060,2022,33176.184,9914.0,4.77,,200.0
5061,1995,21480.328,17079.0,8.21,,201.0
5062,1996,22182.21,17079.0,8.21,,201.0
5063,1997,23333.719,17079.0,8.21,,201.0
5064,1998,24151.54,17079.0,8.21,,201.0
5065,1999,25421.295,17079.0,8.21,,201.0
5066,2000,26276.945,17079.0,8.21,,201.0
5067,2001,27079.475,17079.0,8.21,,201.0
5068,2002,27994.062,17079.0,8.21,100,201.0
5069,2003,28805.385,17079.0,8.21,100,201.0
5070,2004,30041.814,17079.0,8.21,100,201.0
5071,2005,31128.83,17079.0,8.21,100,201.0
5072,2006,32812.74,17079.0,8.21,100,201.0
5073,2007,34907.367,17079.0,8.21,100,201.0
5074,2008,36075.47,17079.0,8.21,100,201.0
5075,2009,33052.227,17079.0,8.21,100,201.0
5076,2010,33350.613,17079.0,8.21,100,201.0
5077,2011,33568.066,17079.0,8.21,100,201.0
5078,2012,32613.49,17079.0,8.21,100,201.0
5079,2013,32234.025,17079.0,8.21,100,201.0
5080,2014,33093.75,17079.0,8.21,100,201.0
5081,2015,33799.727,17079.0,8.21,100,201.0
5082,2016,34853.043,17079.0,8.21,100,201.0
5083,2017,36507.555,17079.0,8.21,,201.0
5084,2018,37995.715,17079.0,8.21,,201.0
5085,2019,39061.25,17079.0,8.21,,201.0
5086,2020,37155.023,17079.0,8.21,,201.0
5087,2021,40104.36,17079.0,8.21,,201.0
5088,2022,41015.227,17079.0,8.21,,201.0
5089,1990,2192.103,933.0,0.4,,202.0
5090,1991,2255.5732,933.0,0.4,,202.0
5091,1992,2468.3828,933.0,0.4,,202.0
5092,1993,2493.3857,933.0,0.4,,202.0
5093,1994,2618.3064,933.0,0.4,,202.0
5094,1995,2800.3755,933.0,0.4,,202.0
5095,1996,2765.2695,933.0,0.4,,202.0
5096,1997,2664.2144,933.0,0.4,,202.0
5097,1998,2625.2637,933.0,0.4,,202.0
5098,1999,2543.4397,933.0,0.4,,202.0
5099,2000,2125.8074,933.0,0.4,,202.0
5100,2001,1910.3827,933.0,0.4,,202.0
5101,2002,1814.1941,933.0,0.4,11.6231603622437,202.0
5102,2003,1888.7307,933.0,0.4,14.1381788253784,202.0
5103,2004,1988.2849,933.0,0.4,16.6529769897461,202.0
5104,2005,2087.2373,933.0,0.4,19.1736164093018,202.0
5105,2006,2125.4033,933.0,0.4,14.4,202.0
5106,2007,2153.919,933.0,0.4,12.9,202.0
5107,2008,2237.552,933.0,0.4,26.8297100067139,202.0
5108,2009,2250.0474,933.0,0.4,21.2,202.0
5109,2010,2411.1128,933.0,0.4,32.0358581542969,202.0
5110,2011,2527.9148,933.0,0.4,34.6629638671875,202.0
5111,2012,2526.1907,933.0,0.4,37.3020820617676,202.0
5112,2013,2591.8474,933.0,0.4,44.7,202.0
5113,2014,2556.7715,933.0,0.4,42.6043548583984,202.0
5114,2015,2534.7698,933.0,0.4,55.1,202.0
5115,2016,2609.79,933.0,0.4,47.9191436767578,202.0
5116,2017,2625.1345,933.0,0.4,,202.0
5117,2018,2633.3342,933.0,0.4,,202.0
5118,2019,2616.9084,933.0,0.4,,202.0
5119,2020,2469.1743,933.0,0.4,,202.0
5120,2021,2397.3228,933.0,0.4,,202.0
5121,2022,2247.785,933.0,0.4,,202.0
5122,2013,1308.1309,,,25.1005821228027,203.0
5123,2014,1358.3143,,,26.6949920654297,203.0
5124,2015,1444.0901,,,28.2924041748047,203.0
5125,2016,1479.9875,,,29.8903179168701,203.0
5126,2017,1558.2944,,,,203.0
5127,2018,1547.9973,,,,203.0
5128,2019,1546.9055,,,,203.0
5129,2020,1456.6559,,,,203.0
5130,2021,1458.2279,,,,203.0
5131,2022,1448.5568,,,,203.0
5132,1990,10391.964,3671.0,1.57,,204.0
5133,1991,10026.326,3671.0,1.57,,204.0
5134,1992,9612.393,3671.0,1.57,,204.0
5135,1993,9555.986,3671.0,1.57,,204.0
5136,1994,9692.536,3671.0,1.57,,204.0
5137,1995,9829.862,3671.0,1.57,,204.0
5138,1996,10097.474,3671.0,1.57,,204.0
5139,1997,10217.38,3671.0,1.57,,204.0
5140,1998,10141.463,3671.0,1.57,,204.0
5141,1999,10270.063,3671.0,1.57,,204.0
5142,2000,10598.86,3671.0,1.57,,204.0
5143,2001,10789.051,3671.0,1.57,,204.0
5144,2002,11086.924,3671.0,1.57,77.1,204.0
5145,2003,11308.883,3671.0,1.57,78.8,204.0
5146,2004,11713.88,3671.0,1.57,80.9,204.0
5147,2005,12216.027,3671.0,1.57,80.9,204.0
5148,2006,12776.878,3671.0,1.57,80.7,204.0
5149,2007,13325.982,3671.0,1.57,82,204.0
5150,2008,13596.288,3671.0,1.57,81.9,204.0
5151,2009,13228.895,3671.0,1.57,82.7,204.0
5152,2010,13469.361,3671.0,1.57,82.9,204.0
5153,2011,13721.686,3671.0,1.57,84.7,204.0
5154,2012,13864.971,3671.0,1.57,85.3,204.0
5155,2013,14017.411,3671.0,1.57,85.4,204.0
5156,2014,13993.2705,3671.0,1.57,86,204.0
5157,2015,13887.211,3671.0,1.57,85.5,204.0
5158,2016,13844.276,3671.0,1.57,84.2,204.0
5159,2017,13950.453,3671.0,1.57,,204.0
5160,2018,13995.0625,3671.0,1.57,,204.0
5161,2019,13850.8955,3671.0,1.57,,204.0
5162,2020,12866.569,3671.0,1.57,,204.0
5163,2021,13337.79,3671.0,1.57,,204.0
5164,2022,13478.754,3671.0,1.57,,204.0
5165,1990,12656.396,20990.0,11.5,,117.0
5166,1991,13882.421,20990.0,11.5,,117.0
5167,1992,14590.533,20990.0,11.5,,117.0
5168,1993,15436.388,20990.0,11.5,,117.0
5169,1994,16698.275,20990.0,11.5,,117.0
5170,1995,18120.494,20990.0,11.5,,117.0
5171,1996,19364.941,20990.0,11.5,,117.0
5172,1997,20367.975,20990.0,11.5,,117.0
5173,1998,19184.225,20990.0,11.5,,117.0
5174,1999,21232.61,20990.0,11.5,,117.0
5175,2000,22963.639,20990.0,11.5,,117.0
5176,2001,23893.896,20990.0,11.5,,117.0
5177,2002,25591.398,20990.0,11.5,100,117.0
5178,2003,26260.37,20990.0,11.5,100,117.0
5179,2004,27515.951,20990.0,11.5,100,117.0
5180,2005,28640.707,20990.0,11.5,100,117.0
5181,2006,29990.521,20990.0,11.5,100,117.0
5182,2007,31569.932,20990.0,11.5,100,117.0
5183,2008,32275.125,20990.0,11.5,100,117.0
5184,2009,32363.969,20990.0,11.5,100,117.0
5185,2010,34394.492,20990.0,11.5,100,117.0
5186,2011,35388.977,20990.0,11.5,100,117.0
5187,2012,36049.195,20990.0,11.5,100,117.0
5188,2013,37021.133,20990.0,11.5,100,117.0
5189,2014,37967.477,20990.0,11.5,100,117.0
5190,2015,38828.742,20990.0,11.5,100,117.0
5191,2016,39814.66,20990.0,11.5,100,117.0
5192,2017,40957.418,20990.0,11.5,,117.0
5193,2018,41965.89,20990.0,11.5,,117.0
5194,2019,42758.59,20990.0,11.5,,117.0
5195,2020,42396.76,20990.0,11.5,,117.0
5196,2021,44299.91,20990.0,11.5,,117.0
5197,2022,45560.125,20990.0,11.5,,117.0
5198,1990,27543.22,17457.0,8.39,,207.0
5199,1991,28172.674,17457.0,8.39,,207.0
5200,1992,28295.54,17457.0,8.39,,207.0
5201,1993,27858.838,17457.0,8.39,,207.0
5202,1994,28387.293,17457.0,8.39,,207.0
5203,1995,29041.61,17457.0,8.39,,207.0
5204,1996,29690.355,17457.0,8.39,,207.0
5205,1997,30660.863,17457.0,8.39,,207.0
5206,1998,31875.637,17457.0,8.39,,207.0
5207,1999,33172.3,17457.0,8.39,,207.0
5208,2000,34756.742,17457.0,8.39,,207.0
5209,2001,35873.87,17457.0,8.39,,207.0
5210,2002,36336.637,17457.0,8.39,100,207.0
5211,2003,36749.527,17457.0,8.39,100,207.0
5212,2004,37248.824,17457.0,8.39,100,207.0
5213,2005,37962.418,17457.0,8.39,100,207.0
5214,2006,38857.484,17457.0,8.39,100,207.0
5215,2007,39519.84,17457.0,8.39,100,207.0
5216,2008,39239.387,17457.0,8.39,100,207.0
5217,2009,37429.766,17457.0,8.39,100,207.0
5218,2010,37318.53,17457.0,8.39,100,207.0
5219,2011,36883.324,17457.0,8.39,100,207.0
5220,2012,35768.742,17457.0,8.39,100,207.0
5221,2013,35382.535,17457.0,8.39,100,207.0
5222,2014,35983.81,17457.0,8.39,100,207.0
5223,2015,37394.055,17457.0,8.39,100,207.0
5224,2016,38497.484,17457.0,8.39,100,207.0
5225,2017,39550.188,17457.0,8.39,,207.0
5226,2018,40276.906,17457.0,8.39,,207.0
5227,2019,40782.234,17457.0,8.39,,207.0
5228,2020,36051.418,17457.0,8.39,,207.0
5229,2021,38319.29,17457.0,8.39,,207.0
5230,2022,40223.01,17457.0,8.39,,207.0
5231,1990,4040.0283,603.0,0.24,,208.0
5232,1991,4174.309,603.0,0.24,,208.0
5233,1992,4306.5806,603.0,0.24,,208.0
5234,1993,4551.786,603.0,0.24,,208.0
5235,1994,4757.0103,603.0,0.24,,208.0
5236,1995,4972.8667,603.0,0.24,,208.0
5237,1996,5121.003,603.0,0.24,,208.0
5238,1997,5411.627,603.0,0.24,,208.0
5239,1998,5631.798,603.0,0.24,,208.0
5240,1999,5839.51,603.0,0.24,,208.0
5241,2000,6154.951,603.0,0.24,,208.0
5242,2001,6013.742,603.0,0.24,,208.0
5243,2002,6189.8667,603.0,0.24,80.7,208.0
5244,2003,6492.1753,603.0,0.24,74.2782440185547,208.0
5245,2004,6779.9097,603.0,0.24,75.8337326049805,208.0
5246,2005,7135.9346,603.0,0.24,77.3950653076172,208.0
5247,2006,7607.0293,603.0,0.24,78.9683074951172,208.0
5248,2007,8039.9272,603.0,0.24,80,208.0
5249,2008,8431.392,603.0,0.24,82.1732482910156,208.0
5250,2009,8645.88,603.0,0.24,83.8079986572266,208.0
5251,2010,9254.852,603.0,0.24,85.3,208.0
5252,2011,9965.021,603.0,0.24,87.76,208.0
5253,2012,10744.147,603.0,0.24,88.8083953857422,208.0
5254,2013,11118.841,603.0,0.24,90.2,208.0
5255,2014,11768.0205,603.0,0.24,92.1920623779297,208.0
5256,2015,12207.091,603.0,0.24,93.8899002075195,208.0
5257,2016,12770.843,603.0,0.24,95.5882339477539,208.0
5258,2017,13544.519,603.0,0.24,,208.0
5259,2018,13753.055,603.0,0.24,,208.0
5260,2019,13639.021,603.0,0.24,,208.0
5261,2020,12939.44,603.0,0.24,,208.0
5262,2021,13250.63,603.0,0.24,,208.0
5263,2022,12200.138,603.0,0.24,,208.0
5264,1990,2756.53,13.0,0.01,,209.0
5265,1991,2909.6162,13.0,0.01,,209.0
5266,1992,3052.7432,13.0,0.01,,209.0
5267,1993,3140.0251,13.0,0.01,,209.0
5268,1994,3095.8716,13.0,0.01,,209.0
5269,1995,3195.8994,13.0,0.01,,209.0
5270,1996,3303.668,13.0,0.01,,209.0
5271,1997,3811.5217,13.0,0.01,,209.0
5272,1998,3887.1404,13.0,0.01,,209.0
5273,1999,3911.6006,13.0,0.01,,209.0
5274,2000,4040.612,13.0,0.01,,209.0
5275,2001,4183.4326,13.0,0.01,,209.0
5276,2002,4316.2915,13.0,0.01,32.1694564819336,209.0
5277,2003,4467.122,13.0,0.01,32.5461196899414,209.0
5278,2004,4571.088,13.0,0.01,32.9225616455078,209.0
5279,2005,4692.174,13.0,0.01,33.3048439025879,209.0
5280,2006,4847.588,13.0,0.01,33.699031829834,209.0
5281,2007,4964.3066,13.0,0.01,34.1111869812012,209.0
5282,2008,4993.871,13.0,0.01,34.5458641052246,209.0
5283,2009,4707.346,13.0,0.01,29,209.0
5284,2010,4745.2974,13.0,0.01,35.4752998352051,209.0
5285,2011,5047.334,13.0,0.01,35.9640464782715,209.0
5286,2012,4711.0596,13.0,0.01,36.4648094177246,209.0
5287,2013,4692.278,13.0,0.01,36.9745864868164,209.0
5288,2014,4776.62,13.0,0.01,44.9,209.0
5289,2015,4718.919,13.0,0.01,38.0091552734375,209.0
5290,2016,4733.0176,13.0,0.01,38.5284423828125,209.0
5291,2017,4613.95,13.0,0.01,,209.0
5292,2018,4349.21,13.0,0.01,,209.0
5293,2019,4133.1304,13.0,0.01,,209.0
5294,2020,3874.8003,13.0,0.01,,209.0
5295,2021,3701.069,13.0,0.01,,209.0
5296,2022,3570.6074,13.0,0.01,,209.0
5297,1990,13633.589,,,,210.0
5298,1991,13893.144,,,,210.0
5299,1992,13831.015,,,,210.0
5300,1993,12817.142,,,,210.0
5301,1994,13123.269,,,,210.0
5302,1995,12883.39,,,,210.0
5303,1996,12738.278,,,,210.0
5304,1997,13195.214,,,,210.0
5305,1998,13239.634,,,,210.0
5306,1999,12812.621,,,,210.0
5307,2000,12848.454,,,,210.0
5308,2001,13157.462,,,,210.0
5309,2002,13300.143,,,96.0443725585937,210.0
5310,2003,13910.34,,,95.3333892822266,210.0
5311,2004,14891.944,,,94.622184753418,210.0
5312,2005,15391.816,,,93.9168167114258,210.0
5313,2006,16102.534,,,91.0198398886182,210.0
5314,2007,16735.727,,,92.5478744506836,210.0
5315,2008,17233.56,,,91.894905090332,210.0
5316,2009,17554.057,,,91.2629623413086,210.0
5317,2010,18255.408,,,91.1975158633725,210.0
5318,2011,19110.945,,,90.0501480102539,210.0
5319,2012,19415.348,,,89.463264465332,210.0
5320,2013,19778.072,,,88.8853912353516,210.0
5321,2014,19628.99,,,88.3135299682617,210.0
5322,2015,18768.572,,,87.7446746826172,210.0
5323,2016,17662.473,,,87.1763153076172,210.0
5324,2017,17753.06,,,,210.0
5325,2018,18438.348,,,,210.0
5326,2019,18448.979,,,,210.0
5327,2020,15328.997,,,,210.0
5328,2021,14811.24,,,,210.0
5329,2022,15047.614,,,,210.0
5330,1990,34156.82,,,,213.0
5331,1991,33536.016,,,,213.0
5332,1992,32953.617,,,,213.0
5333,1993,32086.012,,,,213.0
5334,1994,33110.824,,,,213.0
5335,1995,34233.703,,,,213.0
5336,1996,34719.11,,,,213.0
5337,1997,35764.684,,,,213.0
5338,1998,37286.094,,,,213.0
5339,1999,38839.426,,,,213.0
5340,2000,40625.363,,,,213.0
5341,2001,41103.727,,,,213.0
5342,2002,41870.258,,,100,213.0
5343,2003,42678.285,,,100,213.0
5344,2004,44354.39,,,100,213.0
5345,2005,45440.297,,,100,213.0
5346,2006,47292.312,,,100,213.0
5347,2007,48557.383,,,100,213.0
5348,2008,47963.492,,,100,213.0
5349,2009,45492.77,,,100,213.0
5350,2010,47791.37,,,100,213.0
5351,2011,48947.438,,,100,213.0
5352,2012,48300.844,,,100,213.0
